,object_id,time,date,confirmed,new_infections,new_deaths,population,incidence
385,South Korea,1582329600,2020-02-22,433.0,229.0,0.0,51710000,7832
386,South Korea,1582416000,2020-02-23,602.0,169.0,4.0,51710000,11081
387,South Korea,1582502400,2020-02-24,833.0,231.0,2.0,51710000,15528
388,South Korea,1582588800,2020-02-25,977.0,144.0,2.0,51710000,18294
389,South Korea,1582675200,2020-02-26,1261.0,284.0,2.0,51710000,23786
390,South Korea,1582761600,2020-02-27,1766.0,505.0,1.0,51710000,32140
391,South Korea,1582848000,2020-02-28,2337.0,571.0,0.0,51710000,41249
392,South Korea,1582934400,2020-02-29,3150.0,813.0,3.0,51710000,52543
393,South Korea,1583020800,2020-03-01,3736.0,586.0,1.0,51710000,60607
394,South Korea,1583107200,2020-03-02,4335.0,599.0,11.0,51710000,67723
395,South Korea,1583193600,2020-03-03,5186.0,851.0,0.0,51710000,81396
396,South Korea,1583280000,2020-03-04,5621.0,435.0,7.0,51710000,84316
397,South Korea,1583366400,2020-03-05,6088.0,467.0,0.0,51710000,83581
398,South Korea,1583452800,2020-03-06,6593.0,505.0,7.0,51710000,82305
399,South Korea,1583539200,2020-03-07,7041.0,448.0,2.0,51710000,75246
400,South Korea,1583625600,2020-03-08,7314.0,273.0,6.0,51710000,69193
401,South Korea,1583712000,2020-03-09,7478.0,164.0,3.0,51710000,60781
408,Thailand,1580256000,2020-01-29,14.0,0.0,0.0,69630000,172
409,Thailand,1580342400,2020-01-30,14.0,0.0,0.0,69630000,157
410,Thailand,1580428800,2020-01-31,19.0,5.0,0.0,69630000,201
411,Thailand,1580515200,2020-02-01,19.0,0.0,0.0,69630000,172
412,Thailand,1580601600,2020-02-02,19.0,0.0,0.0,69630000,157
413,Thailand,1580688000,2020-02-03,19.0,0.0,0.0,69630000,157
414,Thailand,1580774400,2020-02-04,25.0,6.0,0.0,69630000,157
415,Thailand,1580860800,2020-02-05,25.0,0.0,0.0,69630000,157
416,Thailand,1580947200,2020-02-06,25.0,0.0,0.0,69630000,157
417,Thailand,1581033600,2020-02-07,25.0,0.0,0.0,69630000,86
418,Thailand,1581120000,2020-02-08,32.0,7.0,0.0,69630000,186
419,Thailand,1581206400,2020-02-09,32.0,0.0,0.0,69630000,186
420,Thailand,1581292800,2020-02-10,32.0,0.0,0.0,69630000,186
421,Thailand,1581379200,2020-02-11,33.0,1.0,0.0,69630000,114
422,Thailand,1581465600,2020-02-12,33.0,0.0,0.0,69630000,114
423,Thailand,1581552000,2020-02-13,33.0,0.0,0.0,69630000,114
424,Thailand,1581638400,2020-02-14,33.0,0.0,0.0,69630000,114
425,Thailand,1581724800,2020-02-15,33.0,0.0,0.0,69630000,14
426,Thailand,1581811200,2020-02-16,34.0,1.0,0.0,69630000,28
427,Thailand,1581897600,2020-02-17,35.0,1.0,0.0,69630000,43
428,Thailand,1581984000,2020-02-18,35.0,0.0,0.0,69630000,28
429,Thailand,1582070400,2020-02-19,35.0,0.0,0.0,69630000,28
430,Thailand,1582156800,2020-02-20,35.0,0.0,0.0,69630000,28
431,Thailand,1582243200,2020-02-21,35.0,0.0,0.0,69630000,28
432,Thailand,1582329600,2020-02-22,35.0,0.0,0.0,69630000,28
433,Thailand,1582416000,2020-02-23,35.0,0.0,0.0,69630000,14
434,Thailand,1582502400,2020-02-24,35.0,0.0,0.0,69630000,0
435,Thailand,1582588800,2020-02-25,37.0,2.0,0.0,69630000,28
436,Thailand,1582675200,2020-02-26,40.0,3.0,0.0,69630000,71
437,Thailand,1582761600,2020-02-27,40.0,0.0,0.0,69630000,71
438,Thailand,1582848000,2020-02-28,41.0,1.0,0.0,69630000,86
439,Thailand,1582934400,2020-02-29,42.0,1.0,0.0,69630000,100
440,Thailand,1583020800,2020-03-01,42.0,0.0,1.0,69630000,100
441,Thailand,1583107200,2020-03-02,43.0,1.0,0.0,69630000,114
442,Thailand,1583193600,2020-03-03,43.0,0.0,0.0,69630000,86
443,Thailand,1583280000,2020-03-04,43.0,0.0,0.0,69630000,43
444,Thailand,1583366400,2020-03-05,47.0,4.0,0.0,69630000,100
445,Thailand,1583452800,2020-03-06,48.0,1.0,0.0,69630000,100
446,Thailand,1583539200,2020-03-07,50.0,2.0,0.0,69630000,114
447,Thailand,1583625600,2020-03-08,50.0,0.0,0.0,69630000,114
448,Thailand,1583712000,2020-03-09,50.0,0.0,0.0,69630000,100
449,Thailand,1583798400,2020-03-10,53.0,3.0,0.0,69630000,143
450,Thailand,1583884800,2020-03-11,59.0,6.0,0.0,69630000,229
451,Thailand,1583971200,2020-03-12,70.0,11.0,0.0,69630000,330
452,Thailand,1584057600,2020-03-13,75.0,5.0,0.0,69630000,387
453,Thailand,1584144000,2020-03-14,82.0,7.0,0.0,69630000,459
454,Thailand,1584230400,2020-03-15,114.0,32.0,0.0,69630000,919
455,Thailand,1584316800,2020-03-16,147.0,33.0,0.0,69630000,1393
456,Thailand,1584403200,2020-03-17,177.0,30.0,0.0,69630000,1780
457,Thailand,1584489600,2020-03-18,212.0,35.0,0.0,69630000,2197
458,Thailand,1584576000,2020-03-19,272.0,60.0,0.0,69630000,2901
459,Thailand,1584662400,2020-03-20,322.0,50.0,0.0,69630000,3547
460,Thailand,1584748800,2020-03-21,411.0,89.0,0.0,69630000,4724
461,Thailand,1584835200,2020-03-22,599.0,188.0,0.0,69630000,6965
462,Thailand,1584921600,2020-03-23,721.0,122.0,0.0,69630000,8243
463,Thailand,1585008000,2020-03-24,827.0,106.0,3.0,69630000,9335
464,Thailand,1585094400,2020-03-25,934.0,107.0,0.0,69630000,10369
465,Thailand,1585180800,2020-03-26,1045.0,111.0,0.0,69630000,11101
466,Thailand,1585267200,2020-03-27,1136.0,91.0,1.0,69630000,11690
467,Thailand,1585353600,2020-03-28,1245.0,109.0,1.0,69630000,11977
468,Thailand,1585440000,2020-03-29,1388.0,143.0,1.0,69630000,11331
469,Thailand,1585526400,2020-03-30,1524.0,136.0,2.0,69630000,11532
470,Thailand,1585612800,2020-03-31,1651.0,127.0,1.0,69630000,11833
471,Thailand,1585699200,2020-04-01,1771.0,120.0,2.0,69630000,12020
472,Thailand,1585785600,2020-04-02,1875.0,104.0,3.0,69630000,11920
473,Thailand,1585872000,2020-04-03,1978.0,103.0,4.0,69630000,12092
474,Thailand,1585958400,2020-04-04,2067.0,89.0,1.0,69630000,11805
475,Thailand,1586044800,2020-04-05,2169.0,102.0,3.0,69630000,11216
476,Thailand,1586131200,2020-04-06,2220.0,51.0,3.0,69630000,9995
477,Thailand,1586217600,2020-04-07,2258.0,38.0,1.0,69630000,8717
478,Thailand,1586304000,2020-04-08,2369.0,111.0,3.0,69630000,8588
479,Thailand,1586390400,2020-04-09,2423.0,54.0,2.0,69630000,7870
480,Thailand,1586476800,2020-04-10,2473.0,50.0,1.0,69630000,7109
481,Thailand,1586563200,2020-04-11,2518.0,45.0,2.0,69630000,6477
482,Thailand,1586649600,2020-04-12,2551.0,33.0,3.0,69630000,5486
483,Thailand,1586736000,2020-04-13,2579.0,28.0,2.0,69630000,5155
484,Thailand,1586822400,2020-04-14,2613.0,34.0,1.0,69630000,5098
485,Thailand,1586908800,2020-04-15,2643.0,30.0,2.0,69630000,3935
486,Thailand,1586995200,2020-04-16,2672.0,29.0,3.0,69630000,3576
487,Thailand,1587081600,2020-04-17,2700.0,28.0,1.0,69630000,3260
488,Thailand,1587168000,2020-04-18,2733.0,33.0,0.0,69630000,3087
489,Thailand,1587254400,2020-04-19,2765.0,32.0,0.0,69630000,3073
490,Thailand,1587340800,2020-04-20,2792.0,27.0,0.0,69630000,3059
491,Thailand,1587427200,2020-04-21,2811.0,19.0,1.0,69630000,2843
492,Thailand,1587513600,2020-04-22,2826.0,15.0,1.0,69630000,2628
493,Thailand,1587600000,2020-04-23,2839.0,13.0,1.0,69630000,2398
494,Thailand,1587686400,2020-04-24,2907.0,68.0,1.0,69630000,2972
495,Thailand,1587772800,2020-04-25,2907.0,0.0,0.0,69630000,2498
496,Thailand,1587859200,2020-04-26,2922.0,15.0,0.0,69630000,2254
497,Thailand,1587945600,2020-04-27,2931.0,9.0,1.0,69630000,1996
498,Thailand,1588032000,2020-04-28,2938.0,7.0,2.0,69630000,1823
499,Thailand,1588118400,2020-04-29,2947.0,9.0,0.0,69630000,1737
500,Thailand,1588204800,2020-04-30,2954.0,7.0,0.0,69630000,1651
501,Thailand,1588291200,2020-05-01,2960.0,6.0,0.0,69630000,761
502,Thailand,1588377600,2020-05-02,2966.0,6.0,0.0,69630000,847
503,Thailand,1588464000,2020-05-03,2969.0,3.0,0.0,69630000,674
504,Thailand,1588550400,2020-05-04,2987.0,18.0,0.0,69630000,804
505,Thailand,1588636800,2020-05-05,2988.0,1.0,0.0,69630000,718
506,Thailand,1588723200,2020-05-06,2989.0,1.0,1.0,69630000,603
507,Thailand,1588809600,2020-05-07,2992.0,3.0,0.0,69630000,545
508,Thailand,1588896000,2020-05-08,3000.0,8.0,0.0,69630000,574
509,Thailand,1588982400,2020-05-09,3004.0,4.0,1.0,69630000,545
510,Thailand,1589068800,2020-05-10,3009.0,5.0,0.0,69630000,574
511,Thailand,1589155200,2020-05-11,3015.0,6.0,0.0,69630000,402
512,Thailand,1589241600,2020-05-12,3017.0,2.0,0.0,69630000,416
513,Thailand,1589328000,2020-05-13,3017.0,0.0,0.0,69630000,402
514,Thailand,1589414400,2020-05-14,3018.0,1.0,0.0,69630000,373
515,Thailand,1589500800,2020-05-15,3025.0,7.0,0.0,69630000,359
516,Thailand,1589587200,2020-05-16,3025.0,0.0,0.0,69630000,301
517,Thailand,1589673600,2020-05-17,3028.0,3.0,0.0,69630000,272
518,Thailand,1589760000,2020-05-18,3031.0,3.0,0.0,69630000,229
519,Thailand,1589846400,2020-05-19,3033.0,2.0,0.0,69630000,229
520,Thailand,1589932800,2020-05-20,3034.0,1.0,0.0,69630000,244
521,Thailand,1590019200,2020-05-21,3037.0,3.0,0.0,69630000,272
522,Thailand,1590105600,2020-05-22,3037.0,0.0,0.0,69630000,172
523,Thailand,1590192000,2020-05-23,3040.0,3.0,0.0,69630000,215
524,Thailand,1590278400,2020-05-24,3040.0,0.0,0.0,69630000,172
525,Thailand,1590364800,2020-05-25,3042.0,2.0,1.0,69630000,157
526,Thailand,1590451200,2020-05-26,3045.0,3.0,0.0,69630000,172
527,Thailand,1590537600,2020-05-27,3054.0,9.0,0.0,69630000,287
528,Thailand,1590624000,2020-05-28,3065.0,11.0,0.0,69630000,402
529,Thailand,1590710400,2020-05-29,3076.0,11.0,0.0,69630000,560
530,Thailand,1590796800,2020-05-30,3077.0,1.0,0.0,69630000,531
531,Thailand,1590883200,2020-05-31,3081.0,4.0,0.0,69630000,588
532,Thailand,1590969600,2020-06-01,3082.0,1.0,0.0,69630000,574
533,Thailand,1591056000,2020-06-02,3083.0,1.0,1.0,69630000,545
534,Thailand,1591142400,2020-06-03,3084.0,1.0,0.0,69630000,430
535,Thailand,1591228800,2020-06-04,3101.0,17.0,0.0,69630000,517
536,Thailand,1591315200,2020-06-05,3102.0,1.0,0.0,69630000,373
537,Thailand,1591401600,2020-06-06,3104.0,2.0,0.0,69630000,387
538,Thailand,1591488000,2020-06-07,3112.0,8.0,0.0,69630000,445
539,Thailand,1591574400,2020-06-08,3119.0,7.0,0.0,69630000,531
540,Thailand,1591660800,2020-06-09,3121.0,2.0,0.0,69630000,545
541,Thailand,1591747200,2020-06-10,3125.0,4.0,0.0,69630000,588
542,Thailand,1591833600,2020-06-11,3125.0,0.0,0.0,69630000,344
543,Thailand,1591920000,2020-06-12,3129.0,4.0,0.0,69630000,387
544,Thailand,1592006400,2020-06-13,3134.0,5.0,0.0,69630000,430
545,Thailand,1592092800,2020-06-14,3135.0,1.0,0.0,69630000,330
546,Thailand,1592179200,2020-06-15,3135.0,0.0,0.0,69630000,229
547,Thailand,1592265600,2020-06-16,3135.0,0.0,0.0,69630000,201
548,Thailand,1592352000,2020-06-17,3135.0,0.0,0.0,69630000,143
549,Thailand,1592438400,2020-06-18,3141.0,6.0,0.0,69630000,229
550,Thailand,1592524800,2020-06-19,3146.0,5.0,0.0,69630000,244
551,Thailand,1592611200,2020-06-20,3147.0,1.0,0.0,69630000,186
552,Thailand,1592697600,2020-06-21,3148.0,1.0,0.0,69630000,186
553,Thailand,1592784000,2020-06-22,3151.0,3.0,0.0,69630000,229
554,Thailand,1592870400,2020-06-23,3156.0,5.0,0.0,69630000,301
555,Thailand,1592956800,2020-06-24,3158.0,2.0,0.0,69630000,330
556,Thailand,1593043200,2020-06-25,3158.0,0.0,0.0,69630000,244
557,Thailand,1593129600,2020-06-26,3162.0,4.0,0.0,69630000,229
558,Thailand,1593216000,2020-06-27,3162.0,0.0,0.0,69630000,215
559,Thailand,1593302400,2020-06-28,3162.0,0.0,0.0,69630000,201
560,Thailand,1593388800,2020-06-29,3169.0,7.0,0.0,69630000,258
561,Thailand,1593475200,2020-06-30,3171.0,2.0,0.0,69630000,215
562,Thailand,1593561600,2020-07-01,3173.0,2.0,0.0,69630000,215
563,Thailand,1593648000,2020-07-02,3179.0,6.0,0.0,69630000,301
564,Thailand,1593734400,2020-07-03,3180.0,1.0,0.0,69630000,258
565,Thailand,1593820800,2020-07-04,3185.0,5.0,0.0,69630000,330
566,Thailand,1593907200,2020-07-05,3190.0,5.0,0.0,69630000,402
567,Thailand,1593993600,2020-07-06,3195.0,5.0,0.0,69630000,373
568,Thailand,1594080000,2020-07-07,3197.0,2.0,0.0,69630000,373
569,Thailand,1594166400,2020-07-08,3197.0,0.0,0.0,69630000,344
570,Thailand,1594252800,2020-07-09,3202.0,5.0,0.0,69630000,330
571,Thailand,1594339200,2020-07-10,3202.0,0.0,0.0,69630000,315
572,Thailand,1594425600,2020-07-11,3216.0,14.0,0.0,69630000,445
573,Thailand,1594512000,2020-07-12,3217.0,1.0,0.0,69630000,387
574,Thailand,1594598400,2020-07-13,3220.0,3.0,0.0,69630000,359
575,Thailand,1594684800,2020-07-14,3227.0,7.0,0.0,69630000,430
576,Thailand,1594771200,2020-07-15,3232.0,5.0,0.0,69630000,502
577,Thailand,1594857600,2020-07-16,3236.0,4.0,0.0,69630000,488
578,Thailand,1594944000,2020-07-17,3239.0,3.0,0.0,69630000,531
579,Thailand,1595030400,2020-07-18,3246.0,7.0,0.0,69630000,430
580,Thailand,1595116800,2020-07-19,3250.0,4.0,0.0,69630000,473
581,Thailand,1595203200,2020-07-20,3250.0,0.0,0.0,69630000,430
582,Thailand,1595289600,2020-07-21,3255.0,5.0,0.0,69630000,402
583,Thailand,1595376000,2020-07-22,3269.0,14.0,0.0,69630000,531
584,Thailand,1595462400,2020-07-23,3279.0,10.0,0.0,69630000,617
585,Thailand,1595548800,2020-07-24,3279.0,0.0,0.0,69630000,574
586,Thailand,1595635200,2020-07-25,3282.0,3.0,0.0,69630000,517
587,Thailand,1595721600,2020-07-26,3291.0,9.0,0.0,69630000,588
588,Thailand,1595808000,2020-07-27,3297.0,6.0,0.0,69630000,674
589,Thailand,1595894400,2020-07-28,3297.0,0.0,0.0,69630000,603
590,Thailand,1595980800,2020-07-29,3298.0,1.0,0.0,69630000,416
591,Thailand,1596067200,2020-07-30,3304.0,6.0,0.0,69630000,359
592,Thailand,1596153600,2020-07-31,3310.0,6.0,0.0,69630000,445
593,Thailand,1596240000,2020-08-01,3312.0,2.0,0.0,69630000,430
594,Thailand,1596326400,2020-08-02,3317.0,5.0,0.0,69630000,373
595,Thailand,1596412800,2020-08-03,3320.0,3.0,0.0,69630000,330
596,Thailand,1596499200,2020-08-04,3321.0,1.0,0.0,69630000,344
597,Thailand,1596585600,2020-08-05,3328.0,7.0,0.0,69630000,430
598,Thailand,1596672000,2020-08-06,3330.0,2.0,0.0,69630000,373
599,Thailand,1596758400,2020-08-07,3345.0,15.0,0.0,69630000,502
600,Thailand,1596844800,2020-08-08,3348.0,3.0,0.0,69630000,517
601,Thailand,1596931200,2020-08-09,3351.0,3.0,0.0,69630000,488
602,Thailand,1597017600,2020-08-10,3351.0,0.0,0.0,69630000,445
603,Thailand,1597104000,2020-08-11,3351.0,0.0,0.0,69630000,430
604,Thailand,1597190400,2020-08-12,3356.0,5.0,0.0,69630000,402
605,Thailand,1597276800,2020-08-13,3359.0,3.0,0.0,69630000,416
606,Thailand,1597363200,2020-08-14,3376.0,17.0,0.0,69630000,445
607,Thailand,1597449600,2020-08-15,3376.0,0.0,0.0,69630000,402
608,Thailand,1597536000,2020-08-16,3378.0,2.0,0.0,69630000,387
609,Thailand,1597622400,2020-08-17,3378.0,0.0,0.0,69630000,387
610,Thailand,1597708800,2020-08-18,3382.0,4.0,0.0,69630000,445
611,Thailand,1597795200,2020-08-19,3382.0,0.0,0.0,69630000,373
612,Thailand,1597881600,2020-08-20,3389.0,7.0,0.0,69630000,430
613,Thailand,1597968000,2020-08-21,3390.0,1.0,0.0,69630000,201
614,Thailand,1598054400,2020-08-22,3390.0,0.0,0.0,69630000,201
615,Thailand,1598140800,2020-08-23,3395.0,5.0,0.0,69630000,244
616,Thailand,1598227200,2020-08-24,3402.0,7.0,0.0,69630000,344
617,Thailand,1598313600,2020-08-25,3402.0,0.0,0.0,69630000,287
618,Thailand,1598400000,2020-08-26,3404.0,2.0,0.0,69630000,315
619,Thailand,1598486400,2020-08-27,3410.0,6.0,0.0,69630000,301
620,Thailand,1598572800,2020-08-28,3411.0,1.0,0.0,69630000,301
621,Thailand,1598659200,2020-08-29,3411.0,0.0,0.0,69630000,301
622,Thailand,1598745600,2020-08-30,3411.0,0.0,0.0,69630000,229
623,Thailand,1598832000,2020-08-31,3417.0,6.0,0.0,69630000,215
624,Thailand,1598918400,2020-09-01,3425.0,8.0,0.0,69630000,330
625,Thailand,1599004800,2020-09-02,3427.0,2.0,0.0,69630000,330
626,Thailand,1599091200,2020-09-03,3431.0,4.0,0.0,69630000,301
627,Thailand,1599177600,2020-09-04,3431.0,0.0,0.0,69630000,287
628,Thailand,1599264000,2020-09-05,3444.0,13.0,0.0,69630000,473
629,Thailand,1599350400,2020-09-06,3445.0,1.0,0.0,69630000,488
630,Thailand,1599436800,2020-09-07,3446.0,1.0,0.0,69630000,416
631,Thailand,1599523200,2020-09-08,3447.0,1.0,0.0,69630000,315
632,Thailand,1599609600,2020-09-09,3454.0,7.0,0.0,69630000,387
633,Thailand,1599696000,2020-09-10,3461.0,7.0,0.0,69630000,430
634,Thailand,1599782400,2020-09-11,3461.0,0.0,0.0,69630000,430
635,Thailand,1599868800,2020-09-12,3473.0,12.0,0.0,69630000,416
636,Thailand,1599955200,2020-09-13,3475.0,2.0,0.0,69630000,430
637,Thailand,1600041600,2020-09-14,3475.0,0.0,0.0,69630000,416
638,Thailand,1600128000,2020-09-15,3490.0,15.0,0.0,69630000,617
639,Thailand,1600214400,2020-09-16,3490.0,0.0,0.0,69630000,517
640,Thailand,1600300800,2020-09-17,3497.0,7.0,0.0,69630000,517
641,Thailand,1600387200,2020-09-18,3497.0,0.0,0.0,69630000,517
642,Thailand,1600473600,2020-09-19,3506.0,9.0,1.0,69630000,473
643,Thailand,1600560000,2020-09-20,3506.0,0.0,0.0,69630000,445
644,Thailand,1600646400,2020-09-21,3511.0,5.0,0.0,69630000,517
645,Thailand,1600732800,2020-09-22,3514.0,3.0,0.0,69630000,344
646,Thailand,1600819200,2020-09-23,3516.0,2.0,0.0,69630000,373
647,Thailand,1600905600,2020-09-24,3519.0,3.0,0.0,69630000,315
648,Thailand,1600992000,2020-09-25,3522.0,3.0,0.0,69630000,359
649,Thailand,1601078400,2020-09-26,3523.0,1.0,0.0,69630000,244
650,Thailand,1601164800,2020-09-27,3523.0,0.0,0.0,69630000,244
651,Thailand,1601251200,2020-09-28,3559.0,36.0,0.0,69630000,689
652,Thailand,1601337600,2020-09-29,3564.0,5.0,0.0,69630000,718
653,Thailand,1601424000,2020-09-30,3569.0,5.0,0.0,69630000,761
654,Thailand,1601510400,2020-10-01,3575.0,6.0,0.0,69630000,804
655,Thailand,1601596800,2020-10-02,3583.0,8.0,0.0,69630000,876
656,Thailand,1601683200,2020-10-03,3585.0,2.0,0.0,69630000,890
657,Thailand,1601769600,2020-10-04,3590.0,5.0,0.0,69630000,962
658,Thailand,1601856000,2020-10-05,3600.0,10.0,0.0,69630000,588
659,Thailand,1601942400,2020-10-06,3615.0,15.0,0.0,69630000,732
660,Thailand,1602028800,2020-10-07,3622.0,7.0,0.0,69630000,761
661,Thailand,1602115200,2020-10-08,3628.0,6.0,0.0,69630000,761
662,Thailand,1602201600,2020-10-09,3634.0,6.0,0.0,69630000,732
663,Thailand,1602288000,2020-10-10,3636.0,2.0,0.0,69630000,732
664,Thailand,1602374400,2020-10-11,3641.0,5.0,0.0,69630000,732
665,Thailand,1602460800,2020-10-12,3643.0,2.0,0.0,69630000,617
666,Thailand,1602547200,2020-10-13,3652.0,9.0,0.0,69630000,531
667,Thailand,1602633600,2020-10-14,3652.0,0.0,0.0,69630000,430
668,Thailand,1602720000,2020-10-15,3669.0,17.0,0.0,69630000,588
669,Thailand,1602806400,2020-10-16,3679.0,10.0,0.0,69630000,646
670,Thailand,1602892800,2020-10-17,3686.0,7.0,0.0,69630000,718
671,Thailand,1602979200,2020-10-18,3691.0,5.0,0.0,69630000,718
672,Thailand,1603065600,2020-10-19,3700.0,9.0,0.0,69630000,818
673,Thailand,1603152000,2020-10-20,3709.0,9.0,0.0,69630000,818
674,Thailand,1603238400,2020-10-21,3719.0,10.0,0.0,69630000,962
675,Thailand,1603324800,2020-10-22,3727.0,8.0,0.0,69630000,832
676,Thailand,1603411200,2020-10-23,3731.0,4.0,0.0,69630000,746
677,Thailand,1603497600,2020-10-24,3736.0,5.0,0.0,69630000,718
678,Thailand,1603584000,2020-10-25,3736.0,0.0,0.0,69630000,646
679,Thailand,1603670400,2020-10-26,3746.0,10.0,0.0,69630000,660
680,Thailand,1603756800,2020-10-27,3759.0,13.0,0.0,69630000,718
681,Thailand,1603843200,2020-10-28,3763.0,4.0,0.0,69630000,631
682,Thailand,1603929600,2020-10-29,3775.0,12.0,0.0,69630000,689
683,Thailand,1604016000,2020-10-30,3780.0,5.0,0.0,69630000,703
684,Thailand,1604102400,2020-10-31,3784.0,4.0,0.0,69630000,689
685,Thailand,1604188800,2020-11-01,3787.0,3.0,0.0,69630000,732
686,Thailand,1604275200,2020-11-02,3797.0,10.0,0.0,69630000,732
687,Thailand,1604361600,2020-11-03,3804.0,7.0,0.0,69630000,646
688,Thailand,1604448000,2020-11-04,3810.0,6.0,0.0,69630000,674
689,Thailand,1604534400,2020-11-05,3818.0,8.0,1.0,69630000,617
690,Thailand,1604620800,2020-11-06,3830.0,12.0,0.0,69630000,718
691,Thailand,1604707200,2020-11-07,3837.0,7.0,0.0,69630000,761
692,Thailand,1604793600,2020-11-08,3840.0,3.0,0.0,69630000,761
693,Thailand,1604880000,2020-11-09,3844.0,4.0,0.0,69630000,674
694,Thailand,1604966400,2020-11-10,3847.0,3.0,0.0,69630000,617
695,Thailand,1605052800,2020-11-11,3852.0,5.0,0.0,69630000,603
696,Thailand,1605139200,2020-11-12,3861.0,9.0,0.0,69630000,617
697,Thailand,1605225600,2020-11-13,3866.0,5.0,0.0,69630000,517
698,Thailand,1605312000,2020-11-14,3874.0,8.0,0.0,69630000,531
699,Thailand,1605398400,2020-11-15,3875.0,1.0,0.0,69630000,502
700,Thailand,1605484800,2020-11-16,3878.0,3.0,0.0,69630000,488
701,Thailand,1605571200,2020-11-17,3880.0,2.0,0.0,69630000,473
702,Thailand,1605657600,2020-11-18,3888.0,8.0,0.0,69630000,517
703,Thailand,1605744000,2020-11-19,3892.0,4.0,0.0,69630000,445
704,Thailand,1605830400,2020-11-20,3902.0,10.0,0.0,69630000,517
705,Thailand,1605916800,2020-11-21,3913.0,11.0,0.0,69630000,560
706,Thailand,1606003200,2020-11-22,3920.0,7.0,0.0,69630000,646
707,Thailand,1606089600,2020-11-23,3922.0,2.0,0.0,69630000,631
708,Thailand,1606176000,2020-11-24,3926.0,4.0,0.0,69630000,660
709,Thailand,1606262400,2020-11-25,3942.0,16.0,0.0,69630000,775
716,US,1580256000,2020-01-29,5.0,0.0,0.0,328240000,12
717,US,1580342400,2020-01-30,5.0,0.0,0.0,328240000,12
718,US,1580428800,2020-01-31,6.0,1.0,0.0,328240000,12
719,US,1580515200,2020-02-01,8.0,2.0,0.0,328240000,18
720,US,1580601600,2020-02-02,8.0,0.0,0.0,328240000,9
721,US,1580688000,2020-02-03,11.0,3.0,0.0,328240000,18
722,US,1580774400,2020-02-04,11.0,0.0,0.0,328240000,18
723,US,1580860800,2020-02-05,12.0,1.0,0.0,328240000,21
724,US,1580947200,2020-02-06,12.0,0.0,0.0,328240000,21
725,US,1581033600,2020-02-07,12.0,0.0,0.0,328240000,18
726,US,1581120000,2020-02-08,12.0,0.0,0.0,328240000,12
727,US,1581206400,2020-02-09,12.0,0.0,0.0,328240000,12
728,US,1581292800,2020-02-10,12.0,0.0,0.0,328240000,3
729,US,1581379200,2020-02-11,13.0,1.0,0.0,328240000,6
730,US,1581465600,2020-02-12,13.0,0.0,0.0,328240000,3
731,US,1581552000,2020-02-13,15.0,2.0,0.0,328240000,9
732,US,1581638400,2020-02-14,15.0,0.0,0.0,328240000,9
733,US,1581724800,2020-02-15,15.0,0.0,0.0,328240000,9
734,US,1581811200,2020-02-16,15.0,0.0,0.0,328240000,9
735,US,1581897600,2020-02-17,15.0,0.0,0.0,328240000,9
